scope,url,requested_url,method,sensitive_no_body,source_reasons,status,final_url,redirect_chain,content_type,content_length_header,bytes_read,body_sha256,title,meta_robots,warning_present,structural_issues,elapsed_ms,error
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-icms-st.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-icms-st.html,GET,False,git:estados/ap/legislacao/fontes/principal-ap-icms-st.html;html-link:estados/ap/legislacao/fontes/principal-ap-icms-st.html:link_asset;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-icms-st.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,875.667,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html,GET,False,git:estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html;html-link:estados/ap/legislacao/aliquotas.html:navigation;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/documentos-prova.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html:link_asset;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1433.509,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html,GET,False,git:estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html;html-link:estados/ap/legislacao/aliquotas.html:navigation;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/documentos-prova.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html:link_asset;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,905.467,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms.html,GET,False,git:estados/ap/legislacao/fontes/principal-ap-ricms.html;html-link:estados/ap/legislacao/aliquotas.html:navigation;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/documentos-prova.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms.html:link_asset;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/fontes/principal-ap-ricms.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1510.255,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/icms.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/icms.html,GET,False,git:estados/ap/legislacao/icms.html;html-link:estados/ap/legislacao/aliquotas.html:navigation;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/documentos-prova.html:navigation;html-link:estados/ap/legislacao/icms.html:link_asset;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/index.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/icms.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1441.805,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/index.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/index.html,GET,False,git:estados/ap/legislacao/index.html;html-link:estados/ap/legislacao/aliquotas.html:navigation;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/documentos-prova.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-icms-anexos.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-icms-beneficios.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-icms-leis.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-icms-st.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms-parte2.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms-parte3.html:navigation;html-link:estados/ap/legislacao/fontes/principal-ap-ricms.html:navigation;html-link:estados/ap/legislacao/icms.html:navigation;html-link:estados/ap/legislacao/index.html:link_asset;html-link:estados/ap/legislacao/index.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/index.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,943.425,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/substituicao-tributaria.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/substituicao-tributaria.html,GET,False,git:estados/ap/legislacao/substituicao-tributaria.html;html-link:estados/ap/legislacao/beneficios-fiscais.html:navigation;html-link:estados/ap/legislacao/index.html:navigation;html-link:estados/ap/legislacao/substituicao-tributaria.html:link_asset;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ap/legislacao/substituicao-tributaria.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1496.211,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/auditoria-fontes.html,https://mjrrafael.github.io/rjc-conhecimento/estados/auditoria-fontes.html,HEAD,True,git:estados/auditoria-fontes.html;html-link:estados/index.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/auditoria-fontes.html,,text/html; charset=utf-8,433,0,,,,False,html_lang_missing;title_missing;h1_count:0;main_missing;viewport_missing,1669.601,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba.html,GET,False,git:estados/ba.html;html-link:beneficios/cesta-basica.html:navigation;html-link:beneficios/compensacao-icms.html:navigation;html-link:beneficios/documentos-de-prova.html:navigation;html-link:beneficios/index.html:navigation;html-link:beneficios/regimes-diferenciados.html:navigation;html-link:beneficios/setores.html:navigation;html-link:beneficios/uf.html:navigation;html-link:estados/ba.html:link_asset;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:navigation;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:navigation;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;html-link:estados/ba/legislacao/substituicao-tributaria-antecipacao.html:navigation;html-link:estados/index.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1481.058,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/,GET,False,git:estados/ba/legislacao/index.html->directory,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1607.205,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/base-aliquota-apuracao.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/base-aliquota-apuracao.html,GET,False,git:estados/ba/legislacao/base-aliquota-apuracao.html;html-link:estados/ba.html:navigation;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:link_asset;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:navigation;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;html-link:estados/ba/legislacao/substituicao-tributaria-antecipacao.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/base-aliquota-apuracao.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1603.9,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/beneficios-matriz-lc160.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/beneficios-matriz-lc160.html,GET,False,git:estados/ba/legislacao/beneficios-matriz-lc160.html;html-link:estados/ba.html:navigation;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:navigation;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:link_asset;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;html-link:estados/ba/legislacao/substituicao-tributaria-antecipacao.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/beneficios-matriz-lc160.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,885.918,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/desenvolve.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/desenvolve.html,GET,False,git:estados/ba/legislacao/desenvolve.html;html-link:estados/ba.html:navigation;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:navigation;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:navigation;html-link:estados/ba/legislacao/desenvolve.html:link_asset;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;html-link:estados/ba/legislacao/substituicao-tributaria-antecipacao.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/desenvolve.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1618.756,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/documentos-efd-prova.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/documentos-efd-prova.html,GET,False,git:estados/ba/legislacao/documentos-efd-prova.html;html-link:estados/ba.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/documentos-efd-prova.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1522.675,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fiscalizacao-riscos.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fiscalizacao-riscos.html,GET,False,git:estados/ba/legislacao/fiscalizacao-riscos.html;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fiscalizacao-riscos.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,830.297,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-11015-2008-pronaval.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-11015-2008-pronaval.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-11015-2008-pronaval.html;html-link:estados/ba/legislacao/fontes/ba-dec-11015-2008-pronaval.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-11015-2008-pronaval.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,804.372,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-13780-2012-ricms.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-13780-2012-ricms.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-13780-2012-ricms.html;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/fontes/ba-dec-13780-2012-ricms.html:link_asset;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/substituicao-tributaria-antecipacao.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-13780-2012-ricms.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,766.15,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18270-2018-beneficios-lc160.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18270-2018-beneficios-lc160.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-18270-2018-beneficios-lc160.html;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:navigation;html-link:estados/ba/legislacao/fontes/ba-dec-18270-2018-beneficios-lc160.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/rural-cesta-credito.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18270-2018-beneficios-lc160.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1371.923,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18288-2018-beneficios-lc160.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18288-2018-beneficios-lc160.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-18288-2018-beneficios-lc160.html;html-link:estados/ba/legislacao/beneficios-matriz-lc160.html:navigation;html-link:estados/ba/legislacao/fontes/ba-dec-18288-2018-beneficios-lc160.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18288-2018-beneficios-lc160.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1338.893,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18802-2018-proind.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18802-2018-proind.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-18802-2018-proind.html;html-link:estados/ba/legislacao/fontes/ba-dec-18802-2018-proind.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-18802-2018-proind.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,799.505,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-4316-1995-informatica-eletronica.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-4316-1995-informatica-eletronica.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-4316-1995-informatica-eletronica.html;html-link:estados/ba/legislacao/fontes/ba-dec-4316-1995-informatica-eletronica.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-4316-1995-informatica-eletronica.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,757.095,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-6734-1997-credito-presumido.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-6734-1997-credito-presumido.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-6734-1997-credito-presumido.html;html-link:estados/ba/legislacao/fontes/ba-dec-6734-1997-credito-presumido.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-6734-1997-credito-presumido.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,727.603,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-8205-2002-desenvolve.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-8205-2002-desenvolve.html,GET,False,git:estados/ba/legislacao/fontes/ba-dec-8205-2002-desenvolve.html;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/fontes/ba-dec-8205-2002-desenvolve.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-dec-8205-2002-desenvolve.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1439.809,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7014-1996-icms.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7014-1996-icms.html,GET,False,git:estados/ba/legislacao/fontes/ba-lei-7014-1996-icms.html;html-link:estados/ba/legislacao/base-aliquota-apuracao.html:navigation;html-link:estados/ba/legislacao/fontes/ba-lei-7014-1996-icms.html:link_asset;html-link:estados/ba/legislacao/icms-regra-matriz.html:navigation;html-link:estados/ba/legislacao/index.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7014-1996-icms.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,713.397,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7025-1997-credito-presumido.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7025-1997-credito-presumido.html,GET,False,git:estados/ba/legislacao/fontes/ba-lei-7025-1997-credito-presumido.html;html-link:estados/ba/legislacao/fontes/ba-lei-7025-1997-credito-presumido.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7025-1997-credito-presumido.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1342.308,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7980-2001-desenvolve.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7980-2001-desenvolve.html,GET,False,git:estados/ba/legislacao/fontes/ba-lei-7980-2001-desenvolve.html;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/fontes/ba-lei-7980-2001-desenvolve.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-7980-2001-desenvolve.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1391.783,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-9829-2005-pronaval.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-9829-2005-pronaval.html,GET,False,git:estados/ba/legislacao/fontes/ba-lei-9829-2005-pronaval.html;html-link:estados/ba/legislacao/fontes/ba-lei-9829-2005-pronaval.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;html-link:estados/ba/legislacao/programas-setoriais.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-lei-9829-2005-pronaval.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,740.185,
portal_production,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-port-273-2014-efd-incentivos.html,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-port-273-2014-efd-incentivos.html,GET,False,git:estados/ba/legislacao/fontes/ba-port-273-2014-efd-incentivos.html;html-link:estados/ba/legislacao/desenvolve.html:navigation;html-link:estados/ba/legislacao/documentos-efd-prova.html:navigation;html-link:estados/ba/legislacao/fiscalizacao-riscos.html:navigation;html-link:estados/ba/legislacao/fontes/ba-port-273-2014-efd-incentivos.html:link_asset;html-link:estados/ba/legislacao/index.html:navigation;html-link:estados/ba/legislacao/mapa-revisado-beneficios.html:navigation;sitemap.txt:literal-url;sitemap.xml:literal-url,404,https://mjrrafael.github.io/rjc-conhecimento/estados/ba/legislacao/fontes/ba-port-273-2014-efd-incentivos.html,,text/html; charset=utf-8,433,607,07e4f9f163f5653ca81949a694ba17f00d8416bcdb84f13fafbb7f5d154d13e7,Conteúdo indisponível,"noindex,nofollow,noarchive",False,,1262.42,
